_related_company_domain,categories,company_domain,contract_types,description,first_seen_at,id,language,last_processed_at,last_seen_at,location,location_data,normalized_title,onet_data,posted_at,recruiter_data,salary,salary_data,seniority,status,tags,title,translated_title,url
astra.co.id,"[""administration"", ""management"", ""operations""]",astra.co.id,[]," **Deskripsi Pekerjaan**  
  

- Memastikan penerapan kaidah mutu, keselamatan, kesehatan kerja, dan lingkungan sesuai dengan sistem manajemen yang berlaku dalam seluruh aktivitas pekerjaan.
- Memastikan penerapan kaidah pengelolaan K3 dan KO (Keselamatan Operasi) yang baik dalam proses bisnis perusahaan.
- Menjalankan program kerja untuk mencapai objective yang telah ditetapkan.
- Mengontrol dan mengoordinasikan tim operasional serta memastikan faktor keselamatan diterapkan sesuai dengan ketentuan yang berlaku.  
  
**Persyaratan**  
  

- Pendidikan D3/S1 dari jurusan yang relevan.
- Memiliki kemampuan administrasi dan pengelolaan dokumen yang baik.
- Mampu melakukan monitoring dan pengendalian aktivitas atau pekerjaan proyek.
- Memiliki kemampuan koordinasi dan komunikasi yang baik.
- Mampu mengoperasikan Microsoft Office, khususnya Microsoft Excel.
- Memiliki pemahaman mengenai prinsip-prinsip Keselamatan dan Kesehatan Kerja (K3) serta Keselamatan Operasi (KO).
",2026-07-29T10:00:00Z,24cd68d9-793b-4654-8665-58434c67d604,id,2026-08-27T16:00:00Z,2026-08-27T16:00:00Z,"Jakarta, Jakarta, Indonesia",[],Admin & Project Controller - GSI,"{""code"": ""13-1082.00"", ""family"": ""Business and Financial Operations"", ""occupation_name"": ""Project Management Specialists""}",2026-07-27T16:48:37Z,"{""name"": null, ""title"": null, ""contact"": null}",,"{""salary_low"": null, ""salary_high"": null, ""salary_currency"": null, ""salary_low_usd"": null, ""salary_high_usd"": null, ""salary_time_unit"": null}",mid_senior,closed,"[""Microsoft"", ""Microsoft Excel"", ""Microsoft Office""]",Admin & Project Controller - GSI,Admin & Project Controller - GSI,https://www.linkedin.com/jobs/view/4445205955/
astra.co.id,"[""management"", ""sales""]",astra.co.id,[]," **Deskripsi Pekerjaan**  
  

- Menyusun dan menjalankan rencana penjualan wilayah sesuai target perusahaan dan kondisi pasar.
- Mengendalikan dan memastikan efektivitas program marketing untuk mendukung aktivitas penjualan di area tanggung jawab.
- Memonitor dan mengevaluasi kinerja penjualan main dealer, termasuk performa sell-in dan sell-out.
- Menyusun laporan penjualan serta melakukan review kinerja secara berkala (bulanan, kuartalan, dan tahunan) untuk mengidentifikasi peluang perbaikan dan mengarahkan pencapaian target.  
  
**Persyaratan**  
  

- Bersedia bekerja di wilayah barat dan timur Indonesia.
- Pendidikan minimal S1 semua jurusan.
- Memiliki pengalaman di bidang sales supervisi atau manajemen penjualan area menjadi nilai tambah.
- Memahami perencanaan penjualan, pemantauan kinerja serta evaluasi pencapaian sales melalui laporan dan analisa penjualan.
",2026-07-29T10:00:00Z,55e18db0-f520-4e6f-bba6-3175b621c016,id,2026-08-27T16:00:00Z,2026-08-27T16:00:00Z,"Jakarta, Jakarta, Indonesia",[],District Sales Supervisor for Western &,"{""code"": ""41-1012.00"", ""family"": ""Sales and Related"", ""occupation_name"": ""First-Line Supervisors of Non-Retail Sales Workers""}",2026-07-26T22:00:38Z,"{""name"": null, ""title"": null, ""contact"": null}",,"{""salary_low"": null, ""salary_high"": null, ""salary_currency"": null, ""salary_low_usd"": null, ""salary_high_usd"": null, ""salary_time_unit"": null}",manager,closed,[],District Sales Supervisor for Western & Eastern Indonesia - AOP,District Sales Supervisor for Western & Eastern Indonesia - AOP,https://www.linkedin.com/jobs/view/4444703497/
astra.co.id,"[""finance""]",astra.co.id,"[""full_time""]","### Risk Analyst - SMI

Astra Financial - Sedaya Multi Investama

Audit and Risk Management

Lulusan Baru/Mahasiswa

Batas Lamar: 30 Januari 2027

### Deskripsi Pekerjaan

* Menyusun dan menganalisis laporan Manajemen Risiko PIKK melalui konsolidasi, verifikasi, dan pengolahan data risiko dari anggota Konglomerasi Keuangan Astra.
* Menyusun dan memperbarui kebijakan, pedoman, serta prosedur Manajemen Risiko sesuai ketentuan regulator.
* Melakukan monitoring dan analisis implementasi manajemen risiko, termasuk Risk Capacity & Capability, Top Risk, Emerging Risk, Risk Limit, dan Accountability Report.
* Mendukung implementasi program Risk Culture, Business Continuity Management (BCM), serta pengembangan proses bisnis melalui penyusunan dan review SOP/IK.

### Persyaratan

* Minimal sarjana Ekonomi, Manajemen, Matematika, Statistika, Teknik Industri, atau bidang lain yang relevan.
* 1-3 tahun pengalaman di bidang Risk Management, Regulatory Reporting, Risk Policy, atau bidang terkait.
* Memahami konsep Enterprise Risk Management, manajemen risiko terintegrasi, serta regulasi OJK terkait.
* Memiliki kemampuan analisis data, penyusunan laporan, dan problem solving yang baik.
",2026-07-28T13:56:11Z,03482639-ffd1-49cd-9770-34353de7e359,id,2026-07-31T17:34:25Z,2026-07-30T14:33:23Z,"Lamar, Colorado, United States, Northern America, Americas","[{""city"": ""Lamar"", ""state"": ""Colorado"", ""zip_code"": null, ""country"": ""United States"", ""region"": ""Northern America"", ""continent"": ""Americas"", ""fuzzy_match"": false}]",Risk Analyst - SMI,"{""code"": ""13-2054.00"", ""family"": ""Business and Financial Operations"", ""occupation_name"": ""Financial Risk Specialists""}",,"{""name"": null, ""title"": null, ""contact"": null}",,"{""salary_low"": null, ""salary_high"": null, ""salary_currency"": null, ""salary_low_usd"": null, ""salary_high_usd"": null, ""salary_time_unit"": null}",mid_senior,closed,[],Risk Analyst - SMI,Risk Analyst - SMI,https://career.astra.co.id/lowongan/lowongan-detail-page/14695/Risk%20Analyst%20-%20SMI
astra.co.id,"[""human_resources""]",astra.co.id,"[""full_time""]","### Human Capital Associate - BP

Human Capital

Lulusan Baru/Mahasiswa

Batas Lamar : 30 Januari 2027

Lowongan / Detail pekerjaan

### Human Capital Associate - BP

Bina Pertiwi

Human Capital

Lulusan Baru/Mahasiswa

Batas Lamar: 30 Januari 2027

### Deskripsi Pekerjaan

Posisi ini bertanggung jawab untuk merancang, mengimplementasikan, dan mengevaluasi berbagai program yang mendukung pengembangan karyawan (people development), budaya organisasi (culture), serta knowledge management sesuai dengan kebutuhan dan strategi bisnis perusahaan. Pekerjaan meliputi pengelolaan program pengembangan karyawan, penyusunan Individual Development Plan (IDP), Individual Career Plan (ICP), dan pengembangan kompetensi.

Posisi ini juga berperan dalam mengembangkan dan mengimplementasikan budaya organisasi melalui berbagai inisiatif budaya, pengelolaan change champion, monitoring implementasi budaya, serta evaluasi efektivitas program culture dan knowledge management. Selain itu, posisi ini bertanggung jawab dalam mengembangkan strategi, framework, dan program knowledge management untuk mendorong pembelajaran dan kolaborasi di seluruh organisasi.

Peran ini juga berfokus pada pelaksanaan project improvement dan pembaruan kebijakan terkait culture & people development, melakukan monitoring dan evaluasi efektivitas program, serta memastikan seluruh inisiatif pengembangan karyawan dan budaya organisasi berjalan secara berkelanjutan untuk mendukung pencapaian tujuan bisnis perusahaan.

### Persyaratan

* S1 Psikologi/ Management/ Teknik Industri atau jurusan lain yang relevan
* Fresh Graduate atau memiliki pengalaman kerja yang relevan maksimal 2 tahun
* Memahami konsep people development dan program management secara umum
* Memiliki pola pikir yang sistematis
* Memiliki leadership skill dan interpersonal skill
* Memiliki integritas dan disiplin yang tinggi
* Memiliki kemampuan Bahasa Inggris dan Microsoft Office (Word, Excel, PPT) yang baik
* Memiliki kemampuan desain grafis dasar menjadi nilai tambah

### Tentang Perusahaan

#### Bina Pertiwi

PT Bina Pertiwi focusing Its business on Agriculture, Industrial, Construction, Mining and Energy sector. Fully owned by PT United Tractors, Tbk. which also member of PT Astra International, Tbk. Bina Pertiwi provide the best service and solution by strengthen our distribution network and competency...

#### Alamat Kantor

Jl Raya Bekasi KM 22 Cakung Barat Kota Jakarta Timur DKI Jakarta

#### Industri

AHEMCE

#### Website

-

Lihat Detail Perusahaan",2026-07-28T13:56:11Z,2761cd8a-c1e3-4059-86a6-0a6f99d6ba19,id,2026-08-16T06:21:41Z,2026-08-13T05:42:45Z,"Jakarta, Indonesia, South-eastern Asia, Asia","[{""city"": ""Jakarta"", ""state"": null, ""zip_code"": null, ""country"": ""Indonesia"", ""region"": ""South-eastern Asia"", ""continent"": ""Asia"", ""fuzzy_match"": false}]",Human Capital Associate,"{""code"": ""13-1071.00"", ""family"": ""Business and Financial Operations"", ""occupation_name"": ""Human Resources Specialists""}",,"{""name"": null, ""title"": null, ""contact"": null}",,"{""salary_low"": null, ""salary_high"": null, ""salary_currency"": null, ""salary_low_usd"": null, ""salary_high_usd"": null, ""salary_time_unit"": null}",junior,closed,[],Human Capital Associate - BP,Human Capital Associate - BP,https://career.astra.co.id/lowongan/lowongan-detail-page/14674/Human%20Capital%20Associate%20-%20BP
astra.co.id,"[""marketing""]",astra.co.id,"[""full_time""]","### Marketing Officer - Lexus Astra

Astra International - Lexus Sales Operation

Marketing

Lulusan Baru & Profesional

Batas Lamar: 31 Agustus 2026

### Deskripsi Pekerjaan

**Job Responsibility:**

* Bertanggung jawab menganalisis tren pasar dan data relevan lainnya untuk merancang strategi marketing untuk pasar Luxury
* Mengoordinasikan marketing activities di tingkat dealership agar selaras dengan standar dan nilai brand Lexus
* Mengelola integrated marketing strategy, mencakup ATL, BTL, media sosial, dan strategi marketing lainnya
* Bertanggung jawab menjaga reputasi dan image merk/perusahaan

**Contact:**

PT Astra International Tbk - Lexus Sales Operation

humancapital@lexus.astra.co.id

### Persyaratan

**Requirements:**

* Sarjana dengan IPK min. 3.30
* Berpengalaman selama 1 hingga 3 tahun di bidang terkait
* Freshgraduates dipersilakan untuk apply
* Mahir menggunakan alat-alat data analitik
* Kemampuan interpersonal, memecahkan masalah, kemampuan analitis, dan attention to detail yang kuat
* Kemampuan presentasi dan komunikasi yang baik
* Tangkas dan Responsif
* Memiliki passion di industri otomotif

### Tentang Perusahaan

#### Astra International - Lexus Sales Operation

PT Astra International Tbk - Lexus Sales Operation is an authorized dealer of Lexus in Indonesia. As the fastest growing company in the premium automotive industry, we are committed to delivering superior quality in everything we do and we are passionate about meeting individuals who are adventurous...

#### Alamat Kantor

#### Industri

#### Website

https://www.lexus.co.id/en.html",2026-07-28T13:56:11Z,76b4fdaa-0bac-4173-a64f-4b536c9491c8,id,2026-08-24T22:46:45Z,2026-08-21T16:16:25Z,"Indonesia, South-eastern Asia, Asia","[{""city"": null, ""state"": null, ""zip_code"": null, ""country"": ""Indonesia"", ""region"": ""South-eastern Asia"", ""continent"": ""Asia"", ""fuzzy_match"": false}]",Marketing Officer,"{""code"": ""11-2021.00"", ""family"": ""Management"", ""occupation_name"": ""Marketing Managers""}",,"{""name"": null, ""title"": null, ""contact"": null}",,"{""salary_low"": null, ""salary_high"": null, ""salary_currency"": null, ""salary_low_usd"": null, ""salary_high_usd"": null, ""salary_time_unit"": null}",mid_senior,closed,[],Marketing Officer - Lexus Astra,Marketing Officer,https://career.astra.co.id/lowongan/lowongan-detail-page/14686/Marketing%20Officer%20-%20Lexus%20Astra
astra.co.id,"[""sales""]",astra.co.id,"[""full_time""]","### Sales Trainee Program - GSI

PT Global Service Indonesia

Sales

Semua

Batas Lamar: 30 Januari 2027

### Deskripsi Pekerjaan

* Mencari dan mengidentifikasi calon pelanggan yang berpotensi untuk mendukung pencapaian target penjualan.
* Menyusun rencana serta strategi aktivitas penjualan sesuai dengan target yang telah ditetapkan.
* Melakukan kunjungan kepada calon pelanggan untuk menggali kebutuhan dan membangun hubungan yang baik.
* Mempresentasikan produk serta memberikan solusi yang sesuai dengan kebutuhan pelanggan.
* Mendukung proses penjualan mulai dari administrasi pemesanan, koordinasi proses transaksi, hingga pelunasan oleh pelanggan.
* Membantu proses serah terima unit kepada pelanggan dan memastikan seluruh proses berjalan dengan baik.
* Melakukan tindak lanjut (follow up) kepada pelanggan untuk menjaga kepuasan serta membangun hubungan jangka panjang.
* Menyusun laporan aktivitas penjualan secara berkala kepada atasan.

### Persyaratan

* Pendidikan minimal SMA/SMK sederajat (lulusan baru dipersilakan melamar).
* Memiliki kemampuan komunikasi, negosiasi, dan presentasi yang baik.
* Berorientasi pada target serta memiliki motivasi tinggi untuk belajar di bidang penjualan.
* Memiliki kemampuan membangun hubungan yang baik dengan pelanggan (relationship building) dan berorientasi pada pelayanan (customer service orientation).
* Bersedia melakukan kunjungan ke pelanggan (mobile/field activity).
* Mampu mengendarai kendaraan roda dua atau roda empat.
* Memiliki SIM C aktif (SIM A menjadi nilai tambah).
* Mampu mengoperasikan Microsoft Office (Word, Excel, dan PowerPoint) sebagai nilai tambah.
* Memiliki sikap proaktif, disiplin, dan mampu bekerja secara individu maupun dalam tim.

### Tentang Perusahaan

#### PT Global Service Indonesia

PT Global Service Indonesia (GSI) was established in December 24, 2014 under Yayasan Karya Bakti United Tractors (Member of ASTRA) which provide Manpower Solution, Digital Solution and Process Solution.

#### Alamat Kantor

Jalan Raya Bekasi KM 22 Cakung Jakarta Timur DKI Jakarta 13910

#### Industri

AHEMCE

#### Website

https://globalservice.co.id",2026-07-27T13:48:27Z,d4c80146-0592-4acb-a002-c8ea20e00bd3,id,2026-07-30T18:09:30Z,2026-08-05T17:19:14Z,"Jakarta, Indonesia, South-eastern Asia, Asia","[{""city"": ""Jakarta"", ""state"": null, ""zip_code"": null, ""country"": ""Indonesia"", ""region"": ""South-eastern Asia"", ""continent"": ""Asia"", ""fuzzy_match"": false}]",Sales Trainee,"{""code"": ""41-2031.00"", ""family"": ""Sales and Related"", ""occupation_name"": ""Retail Salespersons""}",,"{""name"": null, ""title"": null, ""contact"": null}",,"{""salary_low"": null, ""salary_high"": null, ""salary_currency"": null, ""salary_low_usd"": null, ""salary_high_usd"": null, ""salary_time_unit"": null}",junior,closed,[],Sales Trainee Program - GSI,Sales Trainee,https://career.astra.co.id/lowongan/lowongan-detail-page/14684/Sales%20Trainee%20Program%20-%20GSI
astra.co.id,"[""marketing"", ""operations""]",astra.co.id,"[""full_time""]","### Sales Planning Analyst - DSO

Astra International - Daihatsu Sales Operation

Marketing

Lulusan Baru/Mahasiswa

Batas Lamar: 30 Januari 2027

### Deskripsi Pekerjaan

* Menyusun dan menganalisa laporan hasil penjualan serta *forecast* market harian dan bulanan.
* Melakukan monitoring terhadap sistem distribusi unit untuk memastikan operasional berjalan secara efektif dan efisien.
* Menyusun rencana pemesanan produksi sesuai dengan data *history* penjualan dan *forecast*.
* Melakukan alokasi unit kendaraan setiap bulan sesuai dengan kebutuhan bisnis dan perencanaan penjualan.

### Persyaratan

* Pendidikan minimal S1 dari jurusan Teknik Industri, Manajemen, Bisnis atau jurusan lain yang relevan.
* Memiliki kemampuan analisa dan *problem solving* yang baik.
* Memiliki kemampuan komunikasi dan kolaborasi yang baik dengan berbagai pihak.
* Menguasai Microsoft Excel dan pengolahan data.
* Memahami konsep *reporting* dan *forecasting*.
* Teliti serta mampu bekerja dengan data secara akurat.
* Tertarik pada bidang *sales operation, business planning*, dan *distribution management* (menjadi *plus point*).

### Tentang Perusahaan

#### Astra International - Daihatsu Sales Operation

PT Astra International Tbk Daihatsu Sales Operation (AI-DSO), commonly known as Astra Daihatsu, was established in 1973. It serves as the sole distributor and retailer of Daihatsu vehicles in Indonesia, offering a diverse range of products and services. With over 125 authorized outlets nationwide, ...

#### Alamat Kantor

Jl Yos Sudarso Kav 24 Sunter Jakarta

#### Industri

Otomotif

#### Website

-

Lihat Detail Perusahaan",2026-07-25T13:32:32Z,1e0c7903-4b68-4c6a-8de7-11f7e14ccd74,en,2026-08-29T23:58:05Z,2026-08-29T23:58:05Z,"Jakarta, Indonesia, South-eastern Asia, Asia","[{""city"": ""Jakarta"", ""state"": null, ""zip_code"": null, ""country"": ""Indonesia"", ""region"": ""South-eastern Asia"", ""continent"": ""Asia"", ""fuzzy_match"": false}]",Sales Planning Analyst - DSO,"{""code"": ""13-1161.00"", ""family"": ""Business and Financial Operations"", ""occupation_name"": ""Market Research Analysts and Marketing Specialists""}",,"{""name"": null, ""title"": null, ""contact"": null}",,"{""salary_low"": null, ""salary_high"": null, ""salary_currency"": null, ""salary_low_usd"": null, ""salary_high_usd"": null, ""salary_time_unit"": null}",junior,,[],Sales Planning Analyst - DSO,,https://career.astra.co.id/lowongan/lowongan-detail-page/14685/Sales%20Planning%20Analyst%20-%20DSO
astra.co.id,"[""administration""]",astra.co.id,"[""full_time""]","### Admin & Project Controller - GSI

Administration and Clerical

Semua

Batas Lamar : 30 Januari 2027

Lowongan / Detail pekerjaan

### Admin & Project Controller - GSI

PT Global Service Indonesia

Administration and Clerical

Semua

Batas Lamar: 30 Januari 2027

### Deskripsi Pekerjaan

* Memastikan penerapan kaidah mutu, keselamatan, kesehatan kerja, dan lingkungan sesuai dengan sistem manajemen yang berlaku dalam seluruh aktivitas pekerjaan.
* Memastikan penerapan kaidah pengelolaan K3 dan KO (Keselamatan Operasi) yang baik dalam proses bisnis perusahaan.
* Menjalankan program kerja untuk mencapai objective yang telah ditetapkan.
* Mengontrol dan mengoordinasikan tim operasional serta memastikan faktor keselamatan diterapkan sesuai dengan ketentuan yang berlaku.

### Persyaratan

* Pendidikan D3/S1 dari jurusan yang relevan.
* Memiliki kemampuan administrasi dan pengelolaan dokumen yang baik.
* Mampu melakukan monitoring dan pengendalian aktivitas atau pekerjaan proyek.
* Memiliki kemampuan koordinasi dan komunikasi yang baik.
* Mampu mengoperasikan Microsoft Office, khususnya Microsoft Excel.
* Memiliki pemahaman mengenai prinsip-prinsip Keselamatan dan Kesehatan Kerja (K3) serta Keselamatan Operasi (KO).

### Tentang Perusahaan

#### PT Global Service Indonesia

PT Global Service Indonesia (GSI) was established in December 24, 2014 under Yayasan Karya Bakti United Tractors (Member of ASTRA) which provide Manpower Solution, Digital Solution and Process Solution.

#### Alamat Kantor

Jalan Raya Bekasi KM 22 Cakung Jakarta Timur DKI Jakarta 13910

#### Industri

AHEMCE

#### Website

https://globalservice.co.id",2026-07-25T13:32:32Z,4b5f0a48-cfd4-4a3d-80a3-dab486f81d39,en,2026-08-30T03:22:50Z,2026-08-28T03:17:05Z,"Jakarta, Indonesia, South-eastern Asia, Asia","[{""city"": ""Jakarta"", ""state"": null, ""zip_code"": null, ""country"": ""Indonesia"", ""region"": ""South-eastern Asia"", ""continent"": ""Asia"", ""fuzzy_match"": false}]",Admin & Project Controller - GSI,"{""code"": ""13-1082.00"", ""family"": ""Business and Financial Operations"", ""occupation_name"": ""Project Management Specialists""}",,"{""name"": null, ""title"": null, ""contact"": null}",,"{""salary_low"": null, ""salary_high"": null, ""salary_currency"": null, ""salary_low_usd"": null, ""salary_high_usd"": null, ""salary_time_unit"": null}",mid_senior,,[],Admin & Project Controller - GSI,,https://career.astra.co.id/lowongan/lowongan-detail-page/14675/Admin%20&%20Project%20Controller%20-%20GSI
astra.co.id,"[""finance"", ""information_technology""]",astra.co.id,"[""full_time""]","### Audit & Risk Development Program Batch 16

Audit and Risk Management

Lulusan Baru/Mahasiswa

Batas Lamar : 31 Januari 2027

Lowongan / Detail pekerjaan

### Audit & Risk Development Program Batch 16

PT Astra International Tbk - Head Office

Audit and Risk Management

Lulusan Baru/Mahasiswa

Batas Lamar: 31 Januari 2027

### Deskripsi Pekerjaan

Audit & Risk Development Program Batch 16 adalah program pengembangan yang dirancang untuk membekali para talenta dengan kompetensi esensial (technical dan behavior) untuk menjadi Internal Auditor dan Analyst profesional sesuai dengan standar Astra Group.

### Persyaratan

* Lulusan baru atau pengalaman kerja maksimal 2 tahun, dengan minat di bidang Audit & Risk Management
* Lulusan Sarjana (S1) dengan preferensi jurusan sebagai berikut: Ekonomi & Bisnis, Teknik, IT, Informatika Statistika, Aktuaria atau Matematika.
* Bersedia untuk sering melakukan perjalanan dinas di seluruh Indonesia dan ditempatkan di Perusahaan Grup Astra seluruh Indonesia
* Menunjukkan kemampuan analitis, kritis, dan interpersonal yang baik.
* Menunjukkan keinginan untuk belajar yang tinggi, tekun, memiliki rasa ingin tahu yang tinggi dan agile
* Fasih dalam berbahasa Inggris (baik verbal maupun non-verbal)",2026-07-24T13:27:47Z,2c799faa-f665-4fa7-b114-b3c2303d2bcb,id,2026-07-30T18:09:26Z,2026-07-27T14:29:22Z,"Indonesia, South-eastern Asia, Asia","[{""city"": null, ""state"": null, ""zip_code"": null, ""country"": ""Indonesia"", ""region"": ""South-eastern Asia"", ""continent"": ""Asia"", ""fuzzy_match"": false}]",Audit and Risk Development Program,"{""code"": ""13-2011.00"", ""family"": ""Business and Financial Operations"", ""occupation_name"": ""Accountants and Auditors""}",,"{""name"": null, ""title"": null, ""contact"": null}",,"{""salary_low"": null, ""salary_high"": null, ""salary_currency"": null, ""salary_low_usd"": null, ""salary_high_usd"": null, ""salary_time_unit"": null}",junior,closed,[],Audit & Risk Development Program Batch 16,Audit & Risk Development Program Trainee,https://career.astra.co.id/lowongan/lowongan-detail-page/14680/Audit%20&%20Risk%20Development%20Program%20Batch%2016
astra.co.id,"[""product_management""]",astra.co.id,[],"### Product Analyst - SMI

Astra Financial - Sedaya Multi Investama

Sales

Semua

Batas Lamar: 31 Desember 2026

### Deskripsi Pekerjaan

1. 1. Membuat rancangan pengembangan produk data, API dan/atau platform berdasarkan hasil riset produk, kebutuhan requestor, maupun analisis produk.
2. Melakukan monitoring dan koordinasi terhadap progres pengembangan produk, termasuk pelaksanaan pengujian (testing) untuk memastikan produk sesuai dengan kebutuhan dan spesifikasi yang telah ditetapkan.
3. Melakukan monitoring terhadap penggunaan, performa, dan efisiensi produk data maupun API; menganalisis hasilnya; serta menyusun dan menindaklanjuti rencana improvement secara berkelanjutan.
4. Mengumpulkan, mendokumentasikan, dan memelihara informasi produk data dan API yang telah dikembangkan untuk penyusunan katalog produk, serta melakukan sosialisasi kepada pihak terkait.
5. Melakukan tindak lanjut dan koordinasi penyelesaian apabila pengguna produk mengalami kendala, isu, atau permasalahan terkait penggunaan produk, termasuk bekerja sama dengan tim teknis terkait.

### Persyaratan

1. Memiliki pengalaman kerja 1-3 tahun di bidang product management.
2. Memiliki pemahaman yang baik mengenai industri digital, khususnya terkait data, platform, dan API.
3. Memiliki kemampuan project management, termasuk perencanaan, koordinasi, dan monitoring proyek.
4. Memiliki pemahaman dasar mengenai Software Development Life Cycle (SDLC).
5. Memiliki pemahaman dasar mengenai implementasi ISO 27001.
6. Memiliki pemahaman dasar mengenai data management, termasuk data lifecycle, data quality, dan data governance.
7. Penempatan kerja di Astra Integrasi Digital (AID).",2026-07-23T13:20:46Z,6db7eb46-4b02-451e-b416-2e8855e68eec,id,2026-08-01T19:46:59Z,2026-07-29T15:10:30Z,"Jakarta, Indonesia, South-eastern Asia, Asia","[{""city"": ""Jakarta"", ""state"": null, ""zip_code"": null, ""country"": ""Indonesia"", ""region"": ""South-eastern Asia"", ""continent"": ""Asia"", ""fuzzy_match"": false}]",Product Analyst - SMI,"{""code"": ""15-2051.01"", ""family"": ""Computer and Mathematical"", ""occupation_name"": ""Business Intelligence Analysts""}",,"{""name"": null, ""title"": null, ""contact"": null}",,"{""salary_low"": null, ""salary_high"": null, ""salary_currency"": null, ""salary_low_usd"": null, ""salary_high_usd"": null, ""salary_time_unit"": null}",mid_senior,closed,[],Product Analyst - SMI,Product Analyst - SMI,https://career.astra.co.id/lowongan/lowongan-detail-page/14579/Product%20Analyst%20-%20SMI
astra.co.id,"[""human_resources""]",astra.co.id,"[""full_time""]","### Industrial Relations - UTPE

United Tractors Pandu Engineering

Human Capital

Lulusan Baru/Mahasiswa

Batas Lamar: 30 September 2026

### Deskripsi Pekerjaan

* Memastikan pengelolaan hubungan industrial berjalan sesuai dengan Regulasi Ketenagakerjaan, Peraturan Perusahaan/PKB, dan kebijakan internal perusahaan (IR Compliance).
* Mengelola penanganan kasus hubungan industrial secara objektif, mulai dari pemeriksaan, investigasi, analisis fakta, dokumentasi, rekomendasi, termasuk memfasilitasi penyelesaian perselisihan hubungan industrial. (Employee Case Handling).
* Mengelola proses pembinaan disiplin, pemberian sanksi, dan pemutusan hubungan kerja sesuai ketentuan hukum dan perusahaan yang berlaku (Dispute Resolution).
* Mengelola hubungan yang konstruktif dengan karyawan, serikat pekerja, instansi ketenagakerjaan, dan lembaga tripartit (Employee Relations, Labour Relations, Tripartite Relations).
* Melakukan monitoring dan pelaporan atas kondisi, tren kasus, serta risiko hubungan industrial yang terjadi dalam internal perusahaan secara korporasi.

### Persyaratan

* Pendidikan minimal S1 Hukum, Manajemen SDM, Psikologi, atau jurusan terkait.
* Memiliki pengalaman minimal 1-2 tahun di bidang Industrial Relations/Human Capital.
* Memahami regulasi ketenagakerjaan dan praktik hubungan industrial di Indonesia.
* Berpengalaman menangani kasus hubungan industrial, investigasi, pembinaan disiplin, hingga penyelesaian perselisihan.
* Memiliki kemampuan komunikasi, negosiasi, analisis, dan problem solving yang baik.
* Mampu menyusun dokumen hubungan industrial serta mengoperasikan Microsoft Office.
* Mampu bekerja secara objektif, menjaga kerahasiaan, dan berkoordinasi dengan berbagai stakeholder internal maupun eksternal.

### Tentang Perusahaan

#### United Tractors Pandu Engineering

PT United Tractors Pandu Engineering through its brand, PATRiA was established in February 8, 1983. It was initially built to meet the increasing demand of industries development in Indonesia. As one of Indonesia's leading company in heavy equipment manufacturing engineering, PATRiA provides solut...

#### Alamat Kantor

Jl Jababeka XI Blok H 30 sd 40 Kawasan Industri Jababeka Cikarang 17530 Indonesia

#### Industri

AHEMCE

#### Website

https://www.patria.co.id/

Lihat Detail Perusahaan",2026-07-23T13:20:46Z,74b4085e-aa08-4b94-8c49-5e48a341b9ce,id,2026-08-30T00:51:55Z,2026-08-28T00:45:55Z,"Indonesia, South-eastern Asia, Asia","[{""city"": null, ""state"": null, ""zip_code"": null, ""country"": ""Indonesia"", ""region"": ""South-eastern Asia"", ""continent"": ""Asia"", ""fuzzy_match"": false}]",Industrial Relations Specialist,"{""code"": ""13-1075.00"", ""family"": ""Business and Financial Operations"", ""occupation_name"": ""Labor Relations Specialists""}",,"{""name"": null, ""title"": null, ""contact"": null}",,"{""salary_low"": null, ""salary_high"": null, ""salary_currency"": null, ""salary_low_usd"": null, ""salary_high_usd"": null, ""salary_time_unit"": null}",mid_senior,,"[""Microsoft"", ""Microsoft Office""]",Industrial Relations - UTPE,Industrial Relations Specialist,https://career.astra.co.id/lowongan/lowongan-detail-page/14531/Industrial%20Relations%20-%20UTPE
